sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1354^1 hours^SMSWS06^15^6/15/2021 10:00:00 AM^6/30/2021 10:00:14 AM^Noise Riding 10 dB^Fixed: 15 days^San Miguel^No^13.492785^-88.191432^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^210.000000^225.000000^20.00000
2^225.000000^250.000000^20.00000
3^250.000000^270.000000^20.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
19^210.360000^05:00:00 AM^0^---
19^210.360000^06:00:00 AM^0^---
19^210.360000^07:00:00 AM^0^---
19^210.360000^08:00:00 AM^0^---
19^210.360000^09:00:00 AM^0^---
19^210.360000^10:00:00 AM^0^---
20^210.380000^11:00:00 AM^0^---
20^210.380000^12:00:00 PM^0^---
20^210.380000^01:00:00 PM^0^---
20^210.380000^02:00:00 PM^0^---
20^210.380000^03:00:00 PM^0^---
20^210.380000^04:00:00 PM^0^---
20^210.380000^05:00:00 PM^0^---
20^210.380000^06:00:00 PM^0^---
20^210.380000^07:00:00 PM^0^---
20^210.380000^08:00:00 PM^0^---
20^210.380000^09:00:00 PM^0^---
20^210.380000^10:00:00 PM^0^---
20^210.380000^11:00:00 PM^0^---
20^210.380000^12:00:00 AM^0^---
20^210.380000^01:00:00 AM^0^---
20^210.380000^02:00:00 AM^0^---
20^210.380000^03:00:00 AM^0^---
20^210.380000^04:00:00 AM^0^---
20^210.380000^05:00:00 AM^0^---
20^210.380000^06:00:00 AM^0^---
20^210.380000^07:00:00 AM^0^---
20^210.380000^08:00:00 AM^0^---
20^210.380000^09:00:00 AM^0^---
20^210.380000^10:00:00 AM^0^---
21^210.400000^11:00:00 AM^0^---
21^210.400000^12:00:00 PM^0^---
21^210.400000^01:00:00 PM^0^---
21^210.400000^02:00:00 PM^0^---
21^210.400000^03:00:00 PM^0^---
21^210.400000^04:00:00 PM^0^---
21^210.400000^05:00:00 PM^0^---
21^210.400000^06:00:00 PM^0^---
21^210.400000^07:00:00 PM^0^---
21^210.400000^08:00:00 PM^0^---
21^210.400000^09:00:00 PM^0^---
21^210.400000^10:00:00 PM^0^---
21^210.400000^11:00:00 PM^0^---
21^210.400000^12:00:00 AM^0^---
21^210.400000^01:00:00 AM^0^---
21^210.400000^02:00:00 AM^0^---
21^210.400000^03:00:00 AM^0^---
21^210.400000^04:00:00 AM^0^---
21^210.400000^05:00:00 AM^0^---
21^210.400000^06:00:00 AM^0^---
21^210.400000^07:00:00 AM^0^---
21^210.400000^08:00:00 AM^0^---
21^210.400000^09:00:00 AM^0^---
21^210.400000^10:00:00 AM^0^---
22^210.420000^11:00:00 AM^0^---
22^210.420000^12:00:00 PM^0^---
22^210.420000^01:00:00 PM^0^---
22^210.420000^02:00:00 PM^0^---
22^210.420000^03:00:00 PM^0^---
22^210.420000^04:00:00 PM^0^---
22^210.420000^05:00:00 PM^0^---
22^210.420000^06:00:00 PM^0^---
22^210.420000^07:00:00 PM^0^---
22^210.420000^08:00:00 PM^0^---
22^210.420000^09:00:00 PM^0^---
22^210.420000^10:00:00 PM^0^---
22^210.420000^11:00:00 PM^0^---
22^210.420000^12:00:00 AM^0^---
22^210.420000^01:00:00 AM^0^---
22^210.420000^02:00:00 AM^0^---
22^210.420000^03:00:00 AM^0^---
22^210.420000^04:00:00 AM^0^---
22^210.420000^05:00:00 AM^0^---
22^210.420000^06:00:00 AM^0^---
22^210.420000^07:00:00 AM^0^---
22^210.420000^08:00:00 AM^0^---
22^210.420000^09:00:00 AM^0^---
22^210.420000^10:00:00 AM^0^---
23^210.440000^11:00:00 AM^0^---
23^210.440000^12:00:00 PM^0^---
23^210.440000^01:00:00 PM^0^---
23^210.440000^02:00:00 PM^0^---
